variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,4,exact_r64,exact,64,65922,0.0,5,0.6168333333333333,0.016691647944739034,0.4888888888888889,0.03628430688225869,0.5305555555555556,0.01743041721945994
pretrained,4,exact_r8,exact,8,8242,0.0,5,0.6278333333333334,0.008751983902077388,0.48194444444444445,0.035613559458216905,0.5319444444444444,0.020006750404011026
pretrained,4,pairwise,pairwise,64,533058,0.0,5,0.9181666666666667,0.0161632298752446,0.525,0.023854950051830116,0.5277777777777778,0.01964185503295969
pretrained,4,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.8811666666666667,0.015960019493165473,0.5055555555555555,0.04511217158031032,0.5305555555555556,0.030110393595387225
pretrained,4,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.9743333333333334,0.004541475531146247,0.5083333333333333,0.036549159352613256,0.5305555555555556,0.015987311712807428
pretrained,4,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.9078333333333333,0.005880759588125785,0.5333333333333333,0.017975248757701102,0.5333333333333333,0.017975248757701102
pretrained,4,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,4,triadic,triadic,87,534878,0.0,5,0.9721666666666666,0.004022506128715699,0.5041666666666667,0.0424123096794513,0.5319444444444444,0.023344078213849484
pretrained,5,exact_r1,exact,1,1032,0.0,5,0.5878333333333333,0.015406528197848834,0.48055555555555557,0.03486083443891981,0.5333333333333333,0.017291527219428823
pretrained,5,exact_r16,exact,16,16482,0.0,5,0.635,0.012923385349392334,0.45694444444444443,0.027516128827998535,0.5430555555555555,0.027516128827998546
pretrained,5,exact_r2,exact,2,2062,0.0,5,0.6241666666666666,0.011319231422671754,0.4722222222222222,0.0377179878166674,0.5333333333333333,0.03159531435021478
pretrained,5,exact_r4,exact,4,4122,0.0,5,0.6356666666666667,0.012643619383353446,0.4527777777777778,0.016579633869879606,0.5472222222222223,0.01657963386987961
