variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,11,pairwise_plus_triadic,probe,2,0.9512878933714496,0.0038008876777823066,0.29227264908452827,0.022805319773935427,0.9464265904906723,0.008876954891728541,0.3214404582977295,0.053261720862464286
pretrained,11,raw_projection_r4,raw_projection,2,1.0,0.0,2.6728318326218527e-15,1.2132840949354608e-16,0.9994463285224305,0.0002201561120018258,0.0033220302171280817,0.0013209251886408878
pretrained,11,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.7025654243512286,0.0031546649765736685,1.7846074431306787,0.018928006249883063,0.7008884062783586,0.0038125913307781754,1.7946695726778772,0.02287555325302543
pretrained,12,exact_r1,probe,2,1.0,0.0,2.9357160669807637e-15,2.866206461800989e-16,0.9996799996329678,0.00018450895144142744,0.0019199988836488854,0.001107051137209683
pretrained,12,exact_r16,probe,2,1.0,0.0,2.857844698850273e-15,3.755104835411154e-16,0.9996234503471189,0.00021293026897373037,0.0022592996990877306,0.0012775934093350546
pretrained,12,exact_r2,probe,2,1.0,0.0,2.66393381495972e-15,6.413503273861154e-16,0.9981935531314876,0.0024820112256789878,0.01083868768344271,0.014892086787996908
pretrained,12,exact_r4,probe,2,1.0,0.0,2.959535164564951e-15,4.464190241974751e-16,0.9993943002902799,0.0007500895117534734,0.0036341888931524916,0.004500525774939327
pretrained,12,exact_r64,probe,2,1.0,0.0,2.7918236495715387e-15,4.21020126593603e-16,0.9995603681438499,0.00021010321057260745,0.0026377824198991423,0.0012606227373722027
pretrained,12,exact_r8,probe,2,1.0,0.0,2.5894619895776684e-15,6.63399242555404e-16,0.9992419433676534,0.0007423186865592774,0.004548334075176778,0.004453908417329681
pretrained,12,pairwise,probe,2,0.9056230023917224,0.026016363038523924,0.5662619814069735,0.156098179840919,0.9001916764924924,0.02164212660941333,0.5988499283169706,0.12985275716864533
pretrained,12,pairwise_plus_triadic,probe,2,0.944531120152937,0.009087615962671056,0.33281328172112506,0.05452569877606221,0.9409164275146193,0.012462357440532652,0.3545014303591516,0.07477414961886528
pretrained,12,raw_projection_r4,raw_projection,2,1.0,0.0,2.744840140492108e-15,7.299090046808809e-17,0.9993757593135039,0.00014129204127670837,0.003745442408318114,0.000847750589865916
pretrained,12,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.759544403395719,0.002003433175464925,1.4427335866623454,0.012020561588924084,0.7562830872419808,0.002598132817801305,1.4623014686836138,0.015588806272773922
pretrained,13,exact_r1,probe,2,1.0,0.0,1.9075197701121077e-15,1.648166689998207e-15,0.9967320366866059,0.004572331300094922,0.01960778407907229,0.02743398581396746
pretrained,13,exact_r16,probe,2,1.0,0.0,2.9535882379214634e-15,2.0499746007895213e-16,0.9994301936692662,7.309258665707838e-05,0.003418836973853306,0.00043855141089939575
pretrained,13,exact_r2,probe,2,1.0,0.0,3.050202559122475e-15,2.0020158777500343e-16,0.9977671386053164,0.0029406028891054994,0.013397181217240157,0.01764361118164363
pretrained,13,exact_r4,probe,2,1.0,0.0,2.8928727642908147e-15,4.093734148358293e-16,0.9989954798171918,0.0009053128425817726,0.006027123905369081,0.005431889844516393
pretrained,13,exact_r64,probe,2,1.0,0.0,2.9399516298781254e-15,2.1360093200716407e-16,0.9995361154692041,2.6897591884046187e-05,0.0027833106206445438,0.00016139217790838868
pretrained,13,exact_r8,probe,2,1.0,0.0,2.957308178323955e-15,2.414872484973883e-16,0.999367740833097,0.0003933945863904217,0.0037935523925827714,0.00236035570455706
pretrained,13,pairwise,probe,2,0.9087108317762613,0.035174210577822954,0.5477350101185342,0.21104527466219425,0.9051724676456716,0.03417886211548264,0.5689651759651799,0.2050731708636057
pretrained,13,pairwise_plus_triadic,probe,2,0.8837969733609093,0.02023245765039702,0.6972181548674901,0.121394718389856,0.876585472582115,0.025696298700186394,0.7404871717509296,0.154177791323059
pretrained,13,raw_projection_r4,raw_projection,2,1.0,0.0,2.663936823246151e-15,2.74057768524855e-17,0.9994621262368228,0.00014964911742622436,0.003227247683147046,0.0008979039544781307
pretrained,13,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.7673150009165207,0.0013536675048032613,1.3961099872572555,0.00812199478479387,0.7641396145853732,0.001344737933961446,1.4151623195244207,0.008068416481683844
pretrained,14,exact_r1,probe,2,1.0,0.0,1.511587675342938e-15,1.6308442880191597e-15,0.9984805138988627,0.0014648192810386164,0.009116897140403226,0.008788903666651226
pretrained,14,exact_r16,probe,2,1.0,0.0,2.887234900999771e-15,1.7766658499356931e-16,0.9996009653227197,3.1520281643654324e-05,0.002394211940554669,0.00018911376960647564
pretrained,14,exact_r2,probe,2,1.0,0.0,2.4710692624948557e-15,5.814727603898829e-16,0.9991462067183521,0.00033579184462038855,0.005122754073252306,0.002014743134890615
pretrained,14,exact_r4,probe,2,1.0,0.0,3.0859453764870277e-15,1.0453347448820837e-16,0.9993703466736608,0.00025952009776520013,0.003777924984509203,0.0015571066845564178
pretrained,14,exact_r64,probe,2,1.0,0.0,2.8934097914052254e-15,2.9049025004207534e-16,0.9995619128975604,3.627438761834996e-05,0.002628516015344455,0.0002176398088635631
pretrained,14,exact_r8,probe,2,1.0,0.0,2.9241126060288435e-15,2.854713225188707e-16,0.9994025642259254,0.0002142204308365154,0.0035846137604191126,0.0012853187246448542
pretrained,14,pairwise,probe,2,0.8822382920318179,0.0190601395468291,0.7065702499821782,0.11436083040284324,0.8781329540328847,0.021249408128717822,0.7312022780792581,0.12749643706484892
pretrained,14,pairwise_plus_triadic,probe,2,0.8718985720641084,0.009445985639889477,0.7686085630622175,0.056675921741871346,0.8655383688294225,0.011583021398269552,0.8067697969058322,0.0694981392921872
pretrained,14,raw_projection_r4,raw_projection,2,1.0,0.0,3.047986304492974e-15,1.359710264722956e-16,0.999486817460921,0.00010652586692485412,0.0030790962070265477,0.0006391476477233878
pretrained,14,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.7314252764400508,0.005955465305736301,1.6114483270794153,0.035732797980833,0.7297715271512668,0.006175773029318178,1.6213708366784785,0.037054646956502145
pretrained,15,exact_r1,probe,2,1.0,0.0,1.9071092066664877e-15,5.913416146856718e-17,0.9998100441363122,0.00022868528778270894,0.0011397329365334169,0.001372101574921269
pretrained,15,exact_r16,probe,2,1.0,0.0,3.0433437911715105e-15,4.34020976855067e-17,0.9994187452312973,7.233306532459064e-05,0.003487534952000715,0.00043400209626034915
pretrained,15,exact_r2,probe,2,1.0,0.0,3.0345661505390884e-15,1.7386446161567272e-16,0.9987289050800934,0.0006111910602484985,0.00762656943697948,0.0036671503196178254
pretrained,15,exact_r4,probe,2,1.0,0.0,3.155868605109251e-15,3.46683650371365e-17,0.9990374023715656,0.00019617836012295972,0.005775583303248923,0.0011770691134687997
pretrained,15,exact_r64,probe,2,1.0,0.0,2.9655584277550868e-15,6.917805086634067e-17,0.9993813722911808,0.00014872715511504855,0.0037117679150671596,0.0008923439929625132
pretrained,15,exact_r8,probe,2,1.0,0.0,2.8798221153229324e-15,6.564819430086787e-17,0.9992208356658618,0.00013440688527418068,0.004674985863352453,0.0008064304993958434
pretrained,15,pairwise,probe,2,0.8221329185697768,0.01344487511436578,1.0672024897196226,0.08066925317402956,0.8142704404890537,0.0119849761852043,1.1143773667928245,0.07190988959942195
pretrained,15,pairwise_plus_triadic,probe,2,0.7745045551823245,0.021807132399392852,1.352972679047121,0.13084279761590817,0.7709236250569423,0.02144573341743763,1.3744582729414105,0.12867440387051998
pretrained,15,raw_projection_r4,raw_projection,2,1.0,0.0,2.7858295137889157e-15,1.3507428016888147e-16,0.9995507117774751,0.00019161362228005407,0.0026957305470002918,0.0011496867905245404
