run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,pretrained,0,exact_r8,exact,template_id,balanced_triplet_align_forward,38,0.3684210526315789,0.631578947368421
19,pretrained,0,exact_r8,exact,template_id,balanced_triplet_align_reverse,40,0.55,0.55
19,pretrained,0,exact_r8,exact,template_id,balanced_triplet_sync_forward,32,0.46875,0.53125
19,pretrained,0,exact_r8,exact,template_id,balanced_triplet_sync_reverse,34,0.4117647058823529,0.5882352941176471
19,pretrained,0,exact_r16,exact,query_direction_type,hidden_positive,72,0.5555555555555556,0.5555555555555556
19,pretrained,0,exact_r16,exact,query_direction_type,matched_negative,72,0.5138888888888888,0.5138888888888888
19,pretrained,0,exact_r16,exact,query_distance_type,visible_5,48,0.4791666666666667,0.5208333333333333
19,pretrained,0,exact_r16,exact,query_distance_type,visible_6,48,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r16,exact,query_distance_type,visible_7,48,0.5416666666666666,0.5416666666666666
19,pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_5,24,0.5,0.5
19,pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_6,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_7,24,0.5,0.5
19,pretrained,0,exact_r16,exact,query_type,matched_negative_visible_5,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,exact_r16,exact,query_type,matched_negative_visible_6,24,0.5,0.5
19,pretrained,0,exact_r16,exact,query_type,matched_negative_visible_7,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r16,exact,relation_id,masked_balanced_triplet,144,0.5347222222222222,0.5347222222222222
19,pretrained,0,exact_r16,exact,template_family_id,balanced_align,78,0.5,0.5
19,pretrained,0,exact_r16,exact,template_family_id,balanced_sync,66,0.5757575757575758,0.5757575757575758
19,pretrained,0,exact_r16,exact,template_id,balanced_triplet_align_forward,38,0.5789473684210527,0.5789473684210527
19,pretrained,0,exact_r16,exact,template_id,balanced_triplet_align_reverse,40,0.425,0.575
19,pretrained,0,exact_r16,exact,template_id,balanced_triplet_sync_forward,32,0.46875,0.53125
19,pretrained,0,exact_r16,exact,template_id,balanced_triplet_sync_reverse,34,0.6764705882352942,0.6764705882352942
19,pretrained,0,exact_r64,exact,query_direction_type,hidden_positive,72,0.5277777777777778,0.5277777777777778
19,pretrained,0,exact_r64,exact,query_direction_type,matched_negative,72,0.5555555555555556,0.5555555555555556
19,pretrained,0,exact_r64,exact,query_distance_type,visible_5,48,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r64,exact,query_distance_type,visible_6,48,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r64,exact,query_distance_type,visible_7,48,0.4583333333333333,0.5416666666666667
19,pretrained,0,exact_r64,exact,query_type,hidden_positive_visible_5,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r64,exact,query_type,hidden_positive_visible_6,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,exact_r64,exact,query_type,hidden_positive_visible_7,24,0.3333333333333333,0.6666666666666667
19,pretrained,0,exact_r64,exact,query_type,matched_negative_visible_5,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r64,exact,query_type,matched_negative_visible_6,24,0.5,0.5
19,pretrained,0,exact_r64,exact,query_type,matched_negative_visible_7,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,exact_r64,exact,relation_id,masked_balanced_triplet,144,0.5416666666666666,0.5416666666666666
