run_seed,variant_name,layer_index,probe_name,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
19,random_control,4,pairwise,64,401730,0.9983333333333333,0.4097222222222222,0.5902777777777778
19,random_control,4,triadic,75,403502,0.9833333333333333,0.4513888888888889,0.5486111111111112
19,random_control,5,query_only,64,642,0.5,0.5,0.5
19,random_control,5,exact,64,49282,0.6675,0.4097222222222222,0.5902777777777778
19,random_control,5,pairwise,64,401730,0.985,0.3888888888888889,0.6111111111111112
19,random_control,5,triadic,75,403502,0.9983333333333333,0.3680555555555556,0.6319444444444444
19,random_control,6,query_only,64,642,0.5,0.5,0.5
19,random_control,6,exact,64,49282,0.6708333333333333,0.4513888888888889,0.5486111111111112
19,random_control,6,pairwise,64,401730,1.0,0.3958333333333333,0.6041666666666667
19,random_control,6,triadic,75,403502,1.0,0.4097222222222222,0.5902777777777778
19,random_control,7,query_only,64,642,0.5,0.5,0.5
19,random_control,7,exact,64,49282,0.7108333333333333,0.4097222222222222,0.5902777777777778
19,random_control,7,pairwise,64,401730,1.0,0.3819444444444444,0.6180555555555556
19,random_control,7,triadic,75,403502,1.0,0.4166666666666667,0.5833333333333333
19,random_control,8,query_only,64,642,0.5,0.5,0.5
19,random_control,8,exact,64,49282,0.7208333333333333,0.4444444444444444,0.5555555555555556
19,random_control,8,pairwise,64,401730,1.0,0.3680555555555556,0.6319444444444444
19,random_control,8,triadic,75,403502,0.9958333333333333,0.3611111111111111,0.6388888888888888
19,random_control,9,query_only,64,642,0.5,0.5,0.5
19,random_control,9,exact,64,49282,0.74,0.4236111111111111,0.5763888888888888
19,random_control,9,pairwise,64,401730,1.0,0.4305555555555556,0.5694444444444444
19,random_control,9,triadic,75,403502,1.0,0.3472222222222222,0.6527777777777778
19,random_control,10,query_only,64,642,0.5,0.5,0.5
19,random_control,10,exact,64,49282,0.7566666666666667,0.4097222222222222,0.5902777777777778
19,random_control,10,pairwise,64,401730,1.0,0.3541666666666667,0.6458333333333333
19,random_control,10,triadic,75,403502,1.0,0.4027777777777778,0.5972222222222222
19,random_control,11,query_only,64,642,0.5,0.5,0.5
19,random_control,11,exact,64,49282,0.7933333333333333,0.4097222222222222,0.5902777777777778
19,random_control,11,pairwise,64,401730,1.0,0.3472222222222222,0.6527777777777778
19,random_control,11,triadic,75,403502,1.0,0.3680555555555556,0.6319444444444444
19,random_control,12,query_only,64,642,0.5,0.5,0.5
19,random_control,12,exact,64,49282,0.81,0.4236111111111111,0.5763888888888888
19,random_control,12,pairwise,64,401730,1.0,0.3819444444444444,0.6180555555555556
19,random_control,12,triadic,75,403502,1.0,0.3333333333333333,0.6666666666666667
