variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,8,exact_r1,exact,1,776,0.0,5,0.6143333333333333,0.016173967423678774,0.5041666666666667,0.049738901609638835,0.5375,0.027163343355011048
pretrained,8,exact_r16,exact,16,12386,0.0,5,0.6898333333333334,0.01457023221045797,0.5069444444444444,0.038351947976344655,0.5291666666666667,0.021628349308885342
pretrained,8,exact_r2,exact,2,1550,0.0,5,0.6595,0.018263123135615844,0.5069444444444444,0.0587206059905825,0.5458333333333333,0.02970729116139921
pretrained,8,exact_r4,exact,4,3098,0.0,5,0.673,0.01033467733195168,0.5291666666666667,0.047709900103660184,0.5458333333333333,0.026715811196765745
pretrained,8,exact_r64,exact,64,49538,0.0,5,0.6891666666666667,0.015996961517043686,0.5097222222222222,0.04462852503627677,0.5402777777777779,0.009054447785003701
pretrained,8,exact_r8,exact,8,6194,0.0,5,0.6815,0.00917423929634858,0.5125,0.02474795789056316,0.5208333333333334,0.01628616583272028
pretrained,8,pairwise,pairwise,64,401986,0.0,5,0.9998333333333334,0.00037267799624997355,0.5236111111111111,0.03458305443885757,0.5291666666666667,0.028800612990732933
pretrained,8,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.992,0.0095488510070875,0.5388888888888889,0.042977079018793884,0.5472222222222222,0.030822695862739103
pretrained,8,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9958333333333333,0.007071067811865498,0.5638888888888889,0.03272005274830487,0.5638888888888889,0.03272005274830487
pretrained,8,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9913333333333333,0.011189652958574405,0.5388888888888889,0.0342326598440729,0.5388888888888889,0.0342326598440729
pretrained,8,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,8,triadic,triadic,87,401246,0.0,5,0.9915,0.00856754210831656,0.5875,0.03352088440596433,0.5875,0.03352088440596433
pretrained,9,exact_r1,exact,1,776,0.0,5,0.6146666666666667,0.017555467650975418,0.5263888888888889,0.021063542900143218,0.5263888888888889,0.021063542900143218
pretrained,9,exact_r16,exact,16,12386,0.0,5,0.6998333333333333,0.01372345923349261,0.48888888888888893,0.021739549781247952,0.5222222222222221,0.0031056499687497465
pretrained,9,exact_r2,exact,2,1550,0.0,5,0.6585,0.016450683876362088,0.5069444444444444,0.03366444345428005,0.5263888888888889,0.01797524875770111
pretrained,9,exact_r4,exact,4,3098,0.0,5,0.6816666666666666,0.011118053386771914,0.4791666666666667,0.04885849749816074,0.5430555555555556,0.024747957890563135
pretrained,9,exact_r64,exact,64,49538,0.0,5,0.6981666666666667,0.015392999852025085,0.49722222222222223,0.02228723129983502,0.5166666666666666,0.012615209808739553
pretrained,9,exact_r8,exact,8,6194,0.0,5,0.6898333333333333,0.011340683890802663,0.4930555555555556,0.04049272149198127,0.5347222222222222,0.013888888888888923
pretrained,9,pairwise,pairwise,64,401986,0.0,5,0.9995,0.001118033988749871,0.5555555555555556,0.06288461901484318,0.5611111111111111,0.056073970106073213
pretrained,9,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9978333333333333,0.0030956959368344276,0.5291666666666667,0.04090743465284206,0.5319444444444444,0.03822599706811913
pretrained,9,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9913333333333333,0.007559945620027813,0.5819444444444445,0.03416214965624678,0.5819444444444445,0.03416214965624678
pretrained,9,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9978333333333333,0.004844813951249557,0.5236111111111111,0.02435510821770859,0.5263888888888889,0.020483168338545334
pretrained,9,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,9,triadic,triadic,87,401246,0.0,5,0.9933333333333333,0.003173238794109984,0.5583333333333333,0.04949591578112627,0.5583333333333333,0.04949591578112627
pretrained,10,exact_r1,exact,1,776,0.0,5,0.6228333333333333,0.011282360864050898,0.5069444444444444,0.044194173824159196,0.5319444444444444,0.02716334335501103
pretrained,10,exact_r16,exact,16,12386,0.0,5,0.7143333333333334,0.016764297380643958,0.49027777777777776,0.041550764726809956,0.5291666666666667,0.027950849718747364
pretrained,10,exact_r2,exact,2,1550,0.0,5,0.671,0.013351550055663512,0.4916666666666667,0.05498842470785876,0.5444444444444444,0.025325809067792308
pretrained,10,exact_r4,exact,4,3098,0.0,5,0.6898333333333333,0.008668269082630563,0.4736111111111111,0.025703827115724647,0.5291666666666667,0.02162834930888537
pretrained,10,exact_r64,exact,64,49538,0.0,5,0.7141666666666667,0.017410485346480164,0.49027777777777776,0.026260653334984757,0.5208333333333334,0.01628616583272028
pretrained,10,exact_r8,exact,8,6194,0.0,5,0.7045,0.016304396135194153,0.5013888888888889,0.03197462342561483,0.5236111111111111,0.01810889557000739
pretrained,10,pairwise,pairwise,64,401986,0.0,5,1.0,0.0,0.5013888888888889,0.030429030972509215,0.5208333333333334,0.019641855032959673
pretrained,10,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9981666666666666,0.0025276251480171813,0.5361111111111111,0.036549159352613235,0.5416666666666666,0.02820846668276376
pretrained,10,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9963333333333333,0.006417207769392825,0.5638888888888889,0.04001350080802203,0.5638888888888889,0.04001350080802203
pretrained,10,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9924999999999999,0.013268069440075565,0.5180555555555555,0.012615209808739562,0.5180555555555555,0.012615209808739562
pretrained,10,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,10,triadic,triadic,87,401246,0.0,5,0.9938333333333333,0.009817784316682092,0.5763888888888888,0.024552318791199575,0.5763888888888888,0.024552318791199575
pretrained,11,exact_r1,exact,1,776,0.0,5,0.624,0.021043935521242754,0.47777777777777775,0.033086470137698866,0.5277777777777777,0.027340305118096566
pretrained,11,exact_r16,exact,16,12386,0.0,5,0.7181666666666667,0.011294664423719916,0.513888888888889,0.05641693336552752,0.5416666666666666,0.03540985773328325
pretrained,11,exact_r2,exact,2,1550,0.0,5,0.676,0.02055987191918603,0.4972222222222222,0.03315926773975922,0.525,0.018108895570007374
pretrained,11,exact_r4,exact,4,3098,0.0,5,0.6936666666666667,0.0071346182643346485,0.48055555555555557,0.05252130666996955,0.5444444444444444,0.027603620714377507
pretrained,11,exact_r64,exact,64,49538,0.0,5,0.7221666666666667,0.017946680287265752,0.5013888888888889,0.04668815642769892,0.5319444444444444,0.030110393595387225
pretrained,11,exact_r8,exact,8,6194,0.0,5,0.7088333333333333,0.010890872835136347,0.5152777777777777,0.03416214965624679,0.5291666666666667,0.019885862587883843
pretrained,11,pairwise,pairwise,64,401986,0.0,5,1.0,0.0,0.5305555555555556,0.012615209808739581,0.5305555555555556,0.012615209808739581
pretrained,11,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9961666666666666,0.0035158371849548227,0.5069444444444444,0.02405626121623441,0.5208333333333334,0.00982092751647985
pretrained,11,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.992,0.009140113055464189,0.5333333333333333,0.05320550363716097,0.5444444444444444,0.04183991758720017
pretrained,11,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9995,0.001118033988749871,0.5375,0.0316715395860872,0.5375,0.0316715395860872
pretrained,11,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,11,triadic,triadic,87,401246,0.0,5,0.991,0.015946960699630364,0.5458333333333334,0.02803698505303659,0.5458333333333334,0.02803698505303659
pretrained,12,exact_r1,exact,1,776,0.0,5,0.6463333333333333,0.013522101250257743,0.48055555555555557,0.06704176881192872,0.5472222222222222,0.04668815642769894
pretrained,12,exact_r16,exact,16,12386,0.0,5,0.7326666666666667,0.009079127466643242,0.5069444444444444,0.05490065382236769,0.5402777777777777,0.0323494852745892
pretrained,12,exact_r2,exact,2,1550,0.0,5,0.677,0.013789085861248713,0.5013888888888889,0.040313681315833315,0.5319444444444444,0.018762855675147638
pretrained,12,exact_r4,exact,4,3098,0.0,5,0.7038333333333333,0.007673909622147553,0.4638888888888889,0.04590692744732892,0.5361111111111111,0.04590692744732895
pretrained,12,exact_r64,exact,64,49538,0.0,5,0.7376666666666667,0.01026387949180145,0.5138888888888888,0.041376303082683974,0.5333333333333333,0.02375365468956538
pretrained,12,exact_r8,exact,8,6194,0.0,5,0.7245,0.006603870918719661,0.5,0.05288731323516603,0.5388888888888889,0.030110393595387225
pretrained,12,pairwise,pairwise,64,401986,0.0,5,1.0,0.0,0.5,0.027777777777777776,0.5222222222222223,0.01242259987499884
pretrained,12,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9991666666666666,0.0014433756729740497,0.4930555555555555,0.07810570749445829,0.5597222222222222,0.04125958549309153
pretrained,12,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9991666666666666,0.0018633899812498182,0.5125,0.04944717533032752,0.5347222222222222,0.03366444345428009
pretrained,12,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9958333333333333,0.005863019699779288,0.5166666666666666,0.032049946553373114,0.5305555555555556,0.014400306495366466
pretrained,12,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,12,triadic,triadic,87,401246,0.0,5,0.9986666666666667,0.0020916500663351887,0.5166666666666666,0.015214515486254606,0.5166666666666666,0.015214515486254606
random_control,0,exact_r1,exact,1,776,0.0,5,0.5611666666666667,0.01869529055374341,0.5180555555555556,0.05022134647712374,0.5402777777777777,0.030030205986721778
random_control,0,exact_r16,exact,16,12386,0.0,5,0.604,0.007870479302078395,0.4861111111111111,0.032200064220471177,0.5194444444444444,0.02837891214125354
random_control,0,exact_r2,exact,2,1550,0.0,5,0.6036666666666667,0.007536946036396703,0.4944444444444444,0.03520497737676826,0.525,0.022287231299835036
random_control,0,exact_r4,exact,4,3098,0.0,5,0.6041666666666666,0.009260879487872043,0.4888888888888889,0.02532580906779232,0.5222222222222223,0.01335790559838288
random_control,0,exact_r64,exact,64,49538,0.0,5,0.6061666666666666,0.006196997480859389,0.4736111111111111,0.048462073117688624,0.5375,0.03822599706811913
