run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
19,random_control,7,pairwise,pairwise,64,401986,0.9675,0.5069444444444444,0.5069444444444444
19,random_control,7,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.99,0.4861111111111111,0.5138888888888888
19,random_control,7,triadic,triadic,87,401246,0.9683333333333334,0.4513888888888889,0.5486111111111112
19,random_control,8,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,8,exact_r1,exact,1,776,0.6008333333333333,0.5,0.5
19,random_control,8,exact_r2,exact,2,1550,0.6175,0.5416666666666666,0.5416666666666666
19,random_control,8,exact_r4,exact,4,3098,0.625,0.5277777777777778,0.5277777777777778
19,random_control,8,exact_r8,exact,8,6194,0.6383333333333333,0.5,0.5
19,random_control,8,exact_r16,exact,16,12386,0.6508333333333334,0.5347222222222222,0.5347222222222222
19,random_control,8,exact_r64,exact,64,49538,0.6516666666666666,0.5555555555555556,0.5555555555555556
19,random_control,8,pairwise,pairwise,64,401986,0.9808333333333333,0.5416666666666666,0.5416666666666666
19,random_control,8,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9991666666666666,0.4305555555555556,0.5694444444444444
19,random_control,8,triadic,triadic,87,401246,0.9833333333333333,0.4444444444444444,0.5555555555555556
19,random_control,9,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,9,exact_r1,exact,1,776,0.5983333333333334,0.5277777777777778,0.5277777777777778
19,random_control,9,exact_r2,exact,2,1550,0.6166666666666667,0.5069444444444444,0.5069444444444444
19,random_control,9,exact_r4,exact,4,3098,0.63,0.5069444444444444,0.5069444444444444
19,random_control,9,exact_r8,exact,8,6194,0.6466666666666666,0.5416666666666666,0.5416666666666666
19,random_control,9,exact_r16,exact,16,12386,0.65,0.5416666666666666,0.5416666666666666
19,random_control,9,exact_r64,exact,64,49538,0.6516666666666666,0.5069444444444444,0.5069444444444444
19,random_control,9,pairwise,pairwise,64,401986,0.9541666666666667,0.5069444444444444,0.5069444444444444
19,random_control,9,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9641666666666666,0.4791666666666667,0.5208333333333333
19,random_control,9,triadic,triadic,87,401246,0.9808333333333333,0.4861111111111111,0.5138888888888888
19,random_control,10,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,10,exact_r1,exact,1,776,0.5808333333333333,0.5138888888888888,0.5138888888888888
