run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
7,pretrained,11,pairwise,pairwise,64,401986,1.0,0.5277777777777778,0.5277777777777778
7,pretrained,11,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9908333333333333,0.5277777777777778,0.5277777777777778
7,pretrained,11,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,1.0,0.5833333333333334,0.5833333333333334
7,pretrained,11,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9983333333333333,0.6041666666666666,0.6041666666666666
7,pretrained,11,triadic,triadic,87,401246,0.9991666666666666,0.5486111111111112,0.5486111111111112
7,pretrained,12,query_only,query_only,64,1538,0.5,0.5,0.5
7,pretrained,12,exact_r1,exact,1,776,0.6358333333333334,0.4861111111111111,0.5138888888888888
7,pretrained,12,exact_r2,exact,2,1550,0.6891666666666667,0.4861111111111111,0.5138888888888888
7,pretrained,12,exact_r4,exact,4,3098,0.715,0.4861111111111111,0.5138888888888888
7,pretrained,12,exact_r8,exact,8,6194,0.7308333333333333,0.4930555555555556,0.5069444444444444
7,pretrained,12,exact_r16,exact,16,12386,0.7191666666666666,0.5347222222222222,0.5347222222222222
7,pretrained,12,exact_r64,exact,64,49538,0.7366666666666667,0.5,0.5
7,pretrained,12,pairwise,pairwise,64,401986,1.0,0.4861111111111111,0.5138888888888888
7,pretrained,12,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,1.0,0.4583333333333333,0.5416666666666667
7,pretrained,12,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9975,0.5069444444444444,0.5069444444444444
7,pretrained,12,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9958333333333333,0.5069444444444444,0.5069444444444444
7,pretrained,12,triadic,triadic,87,401246,1.0,0.5416666666666666,0.5416666666666666
7,random_control,0,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,0,exact_r1,exact,1,776,0.5616666666666666,0.5069444444444444,0.5069444444444444
7,random_control,0,exact_r2,exact,2,1550,0.6108333333333333,0.5416666666666666,0.5416666666666666
7,random_control,0,exact_r4,exact,4,3098,0.6066666666666667,0.5277777777777778,0.5277777777777778
7,random_control,0,exact_r8,exact,8,6194,0.6041666666666666,0.5,0.5
7,random_control,0,exact_r16,exact,16,12386,0.6008333333333333,0.5069444444444444,0.5069444444444444
7,random_control,0,exact_r64,exact,64,49538,0.6058333333333333,0.4930555555555556,0.5069444444444444
7,random_control,0,pairwise,pairwise,64,401986,1.0,0.4791666666666667,0.5208333333333333
7,random_control,0,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,1.0,0.4791666666666667,0.5208333333333333
7,random_control,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,1.0,0.4236111111111111,0.5763888888888888
7,random_control,0,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9833333333333333,0.5486111111111112,0.5486111111111112
7,random_control,0,triadic,triadic,87,401246,0.9525,0.5347222222222222,0.5347222222222222
7,random_control,1,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,1,exact_r1,exact,1,776,0.5775,0.4583333333333333,0.5416666666666667
7,random_control,1,exact_r2,exact,2,1550,0.6058333333333333,0.5347222222222222,0.5347222222222222
7,random_control,1,exact_r4,exact,4,3098,0.5983333333333334,0.5416666666666666,0.5416666666666666
7,random_control,1,exact_r8,exact,8,6194,0.605,0.5486111111111112,0.5486111111111112
7,random_control,1,exact_r16,exact,16,12386,0.6033333333333334,0.5486111111111112,0.5486111111111112
7,random_control,1,exact_r64,exact,64,49538,0.6,0.5,0.5
7,random_control,1,pairwise,pairwise,64,401986,1.0,0.4583333333333333,0.5416666666666667
7,random_control,1,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.99,0.4930555555555556,0.5069444444444444
7,random_control,1,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9775,0.4583333333333333,0.5416666666666667
7,random_control,1,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9966666666666667,0.5416666666666666,0.5416666666666666
7,random_control,1,triadic,triadic,87,401246,0.99,0.5347222222222222,0.5347222222222222
7,random_control,2,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,2,exact_r1,exact,1,776,0.5725,0.5486111111111112,0.5486111111111112
7,random_control,2,exact_r2,exact,2,1550,0.6025,0.4791666666666667,0.5208333333333333
7,random_control,2,exact_r4,exact,4,3098,0.6066666666666667,0.5,0.5
7,random_control,2,exact_r8,exact,8,6194,0.605,0.5347222222222222,0.5347222222222222
7,random_control,2,exact_r16,exact,16,12386,0.6075,0.5208333333333334,0.5208333333333334
7,random_control,2,exact_r64,exact,64,49538,0.6075,0.5347222222222222,0.5347222222222222
7,random_control,2,pairwise,pairwise,64,401986,1.0,0.4861111111111111,0.5138888888888888
7,random_control,2,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9791666666666666,0.5069444444444444,0.5069444444444444
7,random_control,2,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,1.0,0.4444444444444444,0.5555555555555556
7,random_control,2,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9816666666666667,0.5138888888888888,0.5138888888888888
7,random_control,2,triadic,triadic,87,401246,0.9941666666666666,0.5972222222222222,0.5972222222222222
7,random_control,3,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,3,exact_r1,exact,1,776,0.5891666666666666,0.5,0.5
7,random_control,3,exact_r2,exact,2,1550,0.6083333333333333,0.5069444444444444,0.5069444444444444
7,random_control,3,exact_r4,exact,4,3098,0.6166666666666667,0.5069444444444444,0.5069444444444444
7,random_control,3,exact_r8,exact,8,6194,0.6216666666666667,0.4444444444444444,0.5555555555555556
7,random_control,3,exact_r16,exact,16,12386,0.6158333333333333,0.5,0.5
7,random_control,3,exact_r64,exact,64,49538,0.6133333333333333,0.5277777777777778,0.5277777777777778
7,random_control,3,pairwise,pairwise,64,401986,1.0,0.4861111111111111,0.5138888888888888
7,random_control,3,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,1.0,0.5555555555555556,0.5555555555555556
7,random_control,3,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9925,0.5138888888888888,0.5138888888888888
7,random_control,3,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9916666666666667,0.5347222222222222,0.5347222222222222
7,random_control,3,triadic,triadic,87,401246,0.9708333333333333,0.5277777777777778,0.5277777777777778
7,random_control,4,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,4,exact_r1,exact,1,776,0.55,0.5208333333333334,0.5208333333333334
7,random_control,4,exact_r2,exact,2,1550,0.6208333333333333,0.5763888888888888,0.5763888888888888
7,random_control,4,exact_r4,exact,4,3098,0.6233333333333333,0.5347222222222222,0.5347222222222222
7,random_control,4,exact_r8,exact,8,6194,0.6175,0.5625,0.5625
7,random_control,4,exact_r16,exact,16,12386,0.6191666666666666,0.5763888888888888,0.5763888888888888
7,random_control,4,exact_r64,exact,64,49538,0.6191666666666666,0.5694444444444444,0.5694444444444444
7,random_control,4,pairwise,pairwise,64,401986,0.9958333333333333,0.5069444444444444,0.5069444444444444
7,random_control,4,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9983333333333333,0.5347222222222222,0.5347222222222222
7,random_control,4,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9966666666666667,0.5069444444444444,0.5069444444444444
7,random_control,4,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9691666666666666,0.5277777777777778,0.5277777777777778
7,random_control,4,triadic,triadic,87,401246,0.9933333333333333,0.5763888888888888,0.5763888888888888
7,random_control,5,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,5,exact_r1,exact,1,776,0.58,0.5277777777777778,0.5277777777777778
7,random_control,5,exact_r2,exact,2,1550,0.6175,0.5763888888888888,0.5763888888888888
7,random_control,5,exact_r4,exact,4,3098,0.6225,0.5277777777777778,0.5277777777777778
7,random_control,5,exact_r8,exact,8,6194,0.6183333333333333,0.5138888888888888,0.5138888888888888
7,random_control,5,exact_r16,exact,16,12386,0.6166666666666667,0.5486111111111112,0.5486111111111112
7,random_control,5,exact_r64,exact,64,49538,0.6233333333333333,0.5486111111111112,0.5486111111111112
7,random_control,5,pairwise,pairwise,64,401986,1.0,0.4791666666666667,0.5208333333333333
7,random_control,5,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9191666666666667,0.4930555555555556,0.5069444444444444
7,random_control,5,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9975,0.5,0.5
7,random_control,5,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9966666666666667,0.5486111111111112,0.5486111111111112
7,random_control,5,triadic,triadic,87,401246,0.9883333333333333,0.5625,0.5625
7,random_control,6,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,6,exact_r1,exact,1,776,0.5841666666666666,0.5486111111111112,0.5486111111111112
7,random_control,6,exact_r2,exact,2,1550,0.6175,0.5694444444444444,0.5694444444444444
7,random_control,6,exact_r4,exact,4,3098,0.6141666666666666,0.6041666666666666,0.6041666666666666
7,random_control,6,exact_r8,exact,8,6194,0.6275,0.5555555555555556,0.5555555555555556
7,random_control,6,exact_r16,exact,16,12386,0.6208333333333333,0.5486111111111112,0.5486111111111112
7,random_control,6,exact_r64,exact,64,49538,0.6241666666666666,0.5625,0.5625
7,random_control,6,pairwise,pairwise,64,401986,0.9508333333333333,0.5138888888888888,0.5138888888888888
7,random_control,6,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9833333333333333,0.5555555555555556,0.5555555555555556
7,random_control,6,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9608333333333333,0.5833333333333334,0.5833333333333334
7,random_control,6,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.985,0.5486111111111112,0.5486111111111112
7,random_control,6,triadic,triadic,87,401246,0.9908333333333333,0.5833333333333334,0.5833333333333334
7,random_control,7,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,7,exact_r1,exact,1,776,0.5925,0.5,0.5
7,random_control,7,exact_r2,exact,2,1550,0.6166666666666667,0.5277777777777778,0.5277777777777778
7,random_control,7,exact_r4,exact,4,3098,0.6333333333333333,0.5347222222222222,0.5347222222222222
7,random_control,7,exact_r8,exact,8,6194,0.6325,0.5625,0.5625
7,random_control,7,exact_r16,exact,16,12386,0.6266666666666667,0.5208333333333334,0.5208333333333334
7,random_control,7,exact_r64,exact,64,49538,0.6166666666666667,0.5416666666666666,0.5416666666666666
7,random_control,7,pairwise,pairwise,64,401986,0.9783333333333334,0.5694444444444444,0.5694444444444444
7,random_control,7,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.88,0.5069444444444444,0.5069444444444444
7,random_control,7,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.975,0.4930555555555556,0.5069444444444444
